cluster_id,latitude,longitude,h3
11,42.2742933333,-83.67453861109999,8c2ab259c004bff
166,42.26068,-83.73283194439999,8c274996d2367ff
159,42.2808852778,-83.7590352778,8c274996c0d31ff
159,42.2805069444,-83.7587863889,8c274996c0de5ff
175,42.2812083333,-83.7344497222,8c2ab25936107ff
160,42.2780291667,-83.7581694444,8c274996c7419ff
103,42.2568291667,-83.7109619444,8c2ab259a812dff
168,42.2608027778,-83.72667416670001,8c274996d3629ff
29,42.2527463889,-83.67473249999999,8c2ab2598a333ff
103,42.2567638889,-83.7110083333,8c2ab259a812dff
22,42.3026077778,-83.7039558333,8c2ab2590acc1ff
159,42.28193,-83.7583413889,8c274996c0f23ff
166,42.2606852778,-83.7336936111,8c274996d388bff
155,42.2819183333,-83.7662244444,8c274996c45a7ff
36,42.2577655556,-83.7011852778,8c2ab25985955ff
159,42.2815613889,-83.7586283333,8c274996c0d43ff
4,42.2951222222,-83.70460611109999,8c2ab25915055ff
168,42.2609125,-83.7265294444,8c274996d3663ff
215,42.2795969444,-83.7460233333,8c274996cac2bff
137,42.2805436111,-83.7799272222,8c274996e1695ff
145,42.2405566667,-83.7393191667,8c2749969309bff
63,42.2450508333,-83.7003016667,8c2ab259bd325ff
61,42.2498686111,-83.7002958333,8c2ab259ab713ff
4,42.2947525,-83.7046533333,8c2ab25915011ff
22,42.3024033333,-83.70431194439999,8c2ab2590ac8dff
204,42.2803116667,-83.7442716667,8c274996cae1dff
202,42.2831519444,-83.7496705556,8c274996cab29ff
145,42.2406486111,-83.739135,8c27499693721ff
125,42.2443194444,-83.7340219444,8c2749969a08bff
105,42.2445830556,-83.7647494444,8c274996bb113ff
216,42.2812530556,-83.74843555560001,8c274996ca8e1ff
169,42.2607983333,-83.7296505556,8c274996d30b9ff
36,42.2579594444,-83.7001144444,8c2ab25985869ff
4,42.2949669444,-83.7045752778,8c2ab2591501dff
126,42.2294269444,-83.7386627778,8c2ab24b44e05ff
63,42.2446491667,-83.70021277779999,8c2ab259bd141ff
105,42.2444233333,-83.7650152778,8c274996bb1e9ff
126,42.2294883333,-83.7387083333,8c2ab24b44e05ff
168,42.2611452778,-83.7267547222,8c274996d3661ff
183,42.2871580556,-83.74326166670001,8c274996c869bff
4,42.2951258333,-83.7045752778,8c2ab25915055ff
11,42.2742716667,-83.6743516667,8c2ab259c0237ff
213,42.2815525,-83.7457352778,8c274996ca1a1ff
36,42.2577244444,-83.7009277778,8c2ab25985951ff
182,42.2750802778,-83.7339625,8c274996dd681ff
36,42.2577936111,-83.7006461111,8c2ab25985865ff
4,42.2951805556,-83.7046233333,8c2ab25915055ff
63,42.2447066667,-83.69997194439999,8c2ab259bd149ff
126,42.2294241667,-83.7385063889,8c2ab24b44e01ff
197,42.2755802778,-83.7443744444,8c274996dcb5dff
63,42.2447102778,-83.7000713889,8c2ab259bd149ff
4,42.2951355556,-83.70456055560001,8c2ab25915055ff
4,42.2949758333,-83.7044538889,8c2ab25915057ff
126,42.2295127778,-83.7392638889,8c2ab24b44e2dff
36,42.2576508333,-83.7007377778,8c2ab2598595bff
63,42.2447113889,-83.70004250000001,8c2ab259bd149ff
36,42.2576452778,-83.7009638889,8c2ab25985953ff
105,42.2443530556,-83.76509055560001,8c274996bb1e1ff
29,42.2526711111,-83.67500888890001,8c2ab2598a159ff
63,42.2450947222,-83.7005958333,8c2ab259aa499ff
62,42.24149,-83.6999486111,8c2ab259bc04bff
29,42.2527944444,-83.6750180556,8c2ab2598a337ff
18,42.3091747222,-83.6776986111,8c2ab2595a829ff
29,42.2529816667,-83.67484972220001,8c2ab2598a339ff
104,42.2425169444,-83.76700888890001,8c274996ba16bff
4,42.2949347222,-83.7045483333,8c2ab2591501dff
29,42.2528455556,-83.675255,8c2ab2598a14bff
11,42.2741894444,-83.6743711111,8c2ab259c0237ff
63,42.24486,-83.6998019444,8c2ab259bd33dff
4,42.2948936111,-83.7045694444,8c2ab2591501dff
36,42.2576655556,-83.7008266667,8c2ab2598595bff
63,42.2451833333,-83.6998288889,8c2ab259bd329ff
63,42.2448791667,-83.6999486111,8c2ab259bd323ff
29,42.2528386111,-83.6752019444,8c2ab2598a335ff
36,42.2576794444,-83.7007341667,8c2ab2598595bff
36,42.2576244444,-83.7008036111,8c2ab25985953ff
64,42.2449119444,-83.7033316667,8c2ab259bdb4bff
4,42.2950833333,-83.7046108333,8c2ab2591500bff
128,42.2438633333,-83.7437925,8c27499690437ff
49,42.2872505556,-83.7195288889,8c2ab259316b1ff
29,42.2527627778,-83.6747519444,8c2ab2598a333ff
29,42.2527144444,-83.6750411111,8c2ab2598a337ff
63,42.2447186111,-83.7001491667,8c2ab259bd149ff
36,42.257678611100005,-83.7009975,8c2ab25985951ff
4,42.2951722222,-83.7046272222,8c2ab25915055ff
29,42.2527211111,-83.6746027778,8c2ab2598a06dff
63,42.2447677778,-83.7001541667,8c2ab259bd149ff
62,42.24175,-83.7000594444,8c2ab259bc227ff
141,42.2438019444,-83.7391791667,8c2749969a8a1ff
63,42.2450661111,-83.7004358333,8c2ab259aa499ff
126,42.2293333333,-83.73858,8c2ab24b44e07ff
201,42.2834308333,-83.7485505556,8c274996cab5dff
127,42.2439783333,-83.7206161111,8c2ab259a75e5ff
127,42.24449,-83.7206091667,8c2ab259a7503ff
111,42.2533611111,-83.7140758333,8c2ab259a1043ff
38,42.27288,-83.7989333333,8c274996e6985ff
197,42.2758452778,-83.7441919444,8c274996dd9b1ff
0,42.2424591667,-83.7981291667,8c274994c85b3ff
135,42.2497775,-83.7215061111,8c2ab259a0919ff
111,42.2535111111,-83.7140369444,8c2ab259a104bff
127,42.2440705556,-83.7201225,8c2ab259a7513ff
28,42.2457136111,-83.6805827778,8c2ab259822a5ff
82,42.2436894444,-83.7488783333,8c27499690d1bff
124,42.2447961111,-83.7151883333,8c2ab259a3821ff
28,42.2457938889,-83.6806080556,8c2ab259822adff
111,42.2532975,-83.7141983333,8c2ab259a1043ff
105,42.2444061111,-83.764875,8c274996bb1e9ff
4,42.2952358333,-83.70484638890001,8c2ab25915009ff
1,42.2307608333,-83.6803216667,8c2ab259ba64bff
111,42.2536452778,-83.7142766667,8c2ab259a104dff
47,42.255261111100005,-83.6871791667,8c2ab25981ab7ff
216,42.2815091667,-83.7484241667,8c274996ca8edff
111,42.253715277800005,-83.7143558333,8c2ab259a104dff
127,42.2441233333,-83.7197491667,8c2ab259a75c9ff
43,42.2563488889,-83.69565,8c2ab2598424bff
202,42.2829319444,-83.7509811111,8c274996c14b1ff
111,42.2531447222,-83.7143883333,8c2ab259a1001ff
127,42.2438383333,-83.7199636111,8c2ab259a75c7ff
63,42.2447658333,-83.6997555556,8c2ab259bd33dff
0,42.2424716667,-83.79835,8c274994c85b7ff
0,42.2425736111,-83.7983213889,8c274994c85b5ff
191,42.2849875,-83.74429861109999,8c274996cb1edff
0,42.2424983333,-83.7983133333,8c274994c85b7ff
127,42.2443308333,-83.7202961111,8c2ab259a7511ff
206,42.2805763889,-83.7496513889,8c274996ca9b3ff
105,42.2445111111,-83.76463944439999,8c274996bb1cdff
0,42.242515,-83.7988708333,8c274994cbb45ff
35,42.25403,-83.6810058333,8c2ab2598140bff
48,42.2558216667,-83.6914416667,8c2ab259856e9ff
0,42.2425222222,-83.7983566667,8c274994c85b5ff
127,42.2439436111,-83.7205363889,8c2ab259a75e1ff
28,42.2453783333,-83.6807875,8c2ab259820cdff
160,42.2779541667,-83.7590588889,8c274996c743dff
35,42.2541197222,-83.6810208333,8c2ab2598140bff
190,42.2741219444,-83.7440916667,8c274996dc81dff
160,42.2779980556,-83.7587561111,8c274996c7407ff
38,42.2730205556,-83.7989783333,8c274996e698dff
110,42.2851525,-83.8012641667,8c274996e5b3dff
38,42.2730927778,-83.7989244444,8c274996e698dff
38,42.2730508333,-83.7990072222,8c274996e69e3ff
0,42.242255277800005,-83.79817444439999,8c274994cbb59ff
38,42.2730161111,-83.7990105556,8c274996e69e3ff
127,42.24416,-83.7202630556,8c2ab259a7517ff
0,42.2427311111,-83.7982327778,8c274994c85bdff
126,42.2291666667,-83.7386436111,8c2ab24b44e3dff
105,42.2439469444,-83.7652719444,8c274996bb1a1ff
0,42.2425027778,-83.7982866667,8c274994c85b7ff
82,42.2438813889,-83.7490136111,8c27499690d19ff
105,42.2443491667,-83.76511138890001,8c274996bb1e1ff
205,42.2781875,-83.7475816667,8c274996c3741ff
124,42.2444055556,-83.7160241667,8c2ab259a39e1ff
124,42.2441794444,-83.7156641667,8c2ab259a3989ff
127,42.2440833333,-83.7200261111,8c2ab259a75c5ff
0,42.2424877778,-83.79839722220001,8c274994cbb4bff
135,42.2501244444,-83.7214255556,8c2ab259a095dff
124,42.2445516667,-83.7152038889,8c2ab259a3835ff
128,42.243775,-83.7434505556,8c274996904edff
206,42.2806277778,-83.7494922222,8c274996ca9bbff
127,42.2442713889,-83.720325,8c2ab259a7511ff
130,42.2322208333,-83.73921944439999,8c2ab24b44149ff
0,42.2424291667,-83.7984241667,8c274994cbb4bff
124,42.2442672222,-83.71557277779999,8c2ab259a39c7ff
1,42.2310175,-83.68015555560001,8c2ab259bb4b5ff
124,42.2445811111,-83.7146594444,8c2ab259a3839ff
0,42.242515,-83.7983863889,8c274994c85b5ff
28,42.2455211111,-83.6807177778,8c2ab2598201bff
0,42.2423952778,-83.7982808333,8c274994c85b7ff
48,42.2558586111,-83.6913775,8c2ab259856e9ff
48,42.2561758333,-83.6920388889,8c2ab2598563dff
116,42.2734194444,-83.7801263889,8c274996e3525ff
0,42.242795,-83.7987125,8c274994c85a7ff
124,42.2448522222,-83.7153080556,8c2ab259a3821ff
155,42.282100277800005,-83.7654688889,8c274996c4581ff
124,42.2445538889,-83.71503416670001,8c2ab259a3835ff
38,42.2732508333,-83.7988694444,8c274996e69c5ff
127,42.2439452778,-83.7203311111,8c2ab259a75e9ff
1,42.23096,-83.6800202778,8c2ab259bb4b1ff
0,42.2424919444,-83.79839611109999,8c274994cbb4bff
127,42.244145,-83.7202547222,8c2ab259a7513ff
124,42.2445216667,-83.7152438889,8c2ab259a39c9ff
39,42.2282325,-83.7785958333,8c274994d80d3ff
29,42.252955277800005,-83.6749386111,8c2ab2598a331ff
35,42.253940277800005,-83.6812036111,8c2ab25981403ff
0,42.2421583333,-83.7981508333,8c274994cbb5bff
0,42.2424988889,-83.7981438889,8c274994c85b1ff
91,42.2452008333,-83.75723527779999,8c27499694ed5ff
0,42.2418961111,-83.7983391667,8c274994cbb19ff
0,42.2425205556,-83.7983311111,8c274994c85b5ff
0,42.2425791667,-83.7983738889,8c274994c85b5ff
100,42.2431533333,-83.7715883333,8c274996b14c1ff
36,42.25756,-83.7004352778,8c2ab25985829ff
0,42.2424894444,-83.7981933333,8c274994c85b7ff
38,42.2730461111,-83.7989088889,8c274996e698dff
208,42.2795344444,-83.7502194444,8c274996c306bff
1,42.2308236111,-83.67981999999999,8c2ab259bb4b3ff
38,42.2731269444,-83.7991222222,8c274996e69e3ff
38,42.2733725,-83.7991877778,8c274996e69edff
100,42.2433986111,-83.7720938889,8c274996b1417ff
124,42.2443488889,-83.7157661111,8c2ab259a39ebff
121,42.2593133333,-83.7091983333,8c2ab259a913dff
82,42.2437872222,-83.74850138890001,8c27499690c27ff
61,42.2493083333,-83.7000825,8c2ab259ab401ff
130,42.2324861111,-83.7390708333,8c2ab24b44329ff
191,42.2845291667,-83.74382944439999,8c274996cb181ff
21,42.3059266667,-83.7074663889,8c2ab2590a847ff
29,42.2528,-83.6748388889,8c2ab2598a333ff
11,42.2744080556,-83.67469944439999,8c2ab259c0049ff
48,42.2561483333,-83.6923475,8c2ab25985449ff
28,42.2459541667,-83.6805616667,8c2ab2598205bff
11,42.2743519444,-83.6746241667,8c2ab259c004bff
11,42.2742402778,-83.6746036111,8c2ab259c004bff
48,42.2558088889,-83.69111,8c2ab259856c5ff
29,42.2528213889,-83.6751555556,8c2ab2598a335ff
8,42.3052727778,-83.6921794444,8c2ab2595606dff
11,42.2743388889,-83.6745325,8c2ab259c0235ff
11,42.2744988889,-83.67467861109999,8c2ab259c0049ff
22,42.3026988889,-83.7041211111,8c2ab2590accdff
11,42.274365,-83.6744725,8c2ab259c0235ff
11,42.2743711111,-83.6746777778,8c2ab259c0049ff
11,42.2742172222,-83.6748175,8c2ab259c0043ff
11,42.2744297222,-83.67443444439999,8c2ab259c0235ff
136,42.280915,-83.7749408333,8c274996eb1a7ff
194,42.2815325,-83.7544716667,8c274996c0503ff
48,42.2560802778,-83.6927341667,8c2ab2598544dff
8,42.3052508333,-83.6925030556,8c2ab25956333ff
48,42.2556533333,-83.6896677778,8c2ab259819e9ff
29,42.2525125,-83.67476166670001,8c2ab2598a065ff
11,42.274333611100005,-83.6745991667,8c2ab259c004bff
11,42.2742758333,-83.67449361109999,8c2ab259c0237ff
47,42.2552919444,-83.6871211111,8c2ab25981ab7ff
29,42.2529125,-83.6751683333,8c2ab2598a335ff
1,42.2307363889,-83.6807402778,8c2ab259ba647ff
22,42.3026358333,-83.7039908333,8c2ab2590acc1ff
139,42.2444422222,-83.72957888890001,8c2749969b491ff
29,42.2527477778,-83.67509555560001,8c2ab2598a337ff
48,42.2555408333,-83.6903844444,8c2ab259856d9ff
48,42.2552794444,-83.6908341667,8c2ab2598568bff
48,42.2554341667,-83.6905661111,8c2ab259856d1ff
48,42.2556219444,-83.6898375,8c2ab259819e9ff
1,42.2309044444,-83.6800983333,8c2ab259bb4b5ff
176,42.2721066667,-83.73434972220001,8c274996d89a9ff
1,42.2309775,-83.6800066667,8c2ab259bb4bdff
25,42.316617777800005,-83.6933033333,8c2ab25955247ff
48,42.255945,-83.6914172222,8c2ab25985617ff
29,42.2527827778,-83.6748558333,8c2ab2598a333ff
48,42.2559419444,-83.6916061111,8c2ab25985617ff
48,42.2558288889,-83.69153,8c2ab259856edff
47,42.2553552778,-83.6873827778,8c2ab259818cbff
18,42.309075277800005,-83.6777008333,8c2ab2595a829ff
217,42.2813672222,-83.7476283333,8c274996ca8c1ff
47,42.2553625,-83.6872502778,8c2ab25981ab7ff
48,42.2560011111,-83.69063555560001,8c2ab25981923ff
48,42.2556758333,-83.6916083333,8c2ab259856e1ff
48,42.2556775,-83.6903477778,8c2ab25981933ff
29,42.2527575,-83.6749269444,8c2ab2598a333ff
48,42.2557005556,-83.6898622222,8c2ab25981917ff
48,42.2557141667,-83.6902411111,8c2ab25981933ff
29,42.2525238889,-83.6746886111,8c2ab2598a065ff
48,42.2557319444,-83.6902133333,8c2ab25981933ff
48,42.2560136111,-83.6899736111,8c2ab25981903ff
48,42.2558311111,-83.6907327778,8c2ab259856c9ff
48,42.2557238889,-83.6899269444,8c2ab25981917ff
204,42.2803211111,-83.7443047222,8c274996cae1dff
69,42.2943494444,-83.7807633333,8c274996162d7ff
190,42.2746572222,-83.7447266667,8c274996dc861ff
75,42.2830647222,-83.78881944439999,8c274996e1809ff
7,42.2773941667,-83.6987819444,8c2ab259e833bff
154,42.2683052778,-83.7224347222,8c274996db01dff
91,42.2444669444,-83.7557005556,8c27499694597ff
154,42.2670561111,-83.7216941667,8c274996db09bff
93,42.2887611111,-83.7650533333,8c274996c5235ff
104,42.2425447222,-83.7673130556,8c274996ba161ff
165,42.2887527778,-83.7526266667,8c274996c88a9ff
154,42.2678475,-83.7217433333,8c274996db0cbff
154,42.2669886111,-83.7219769444,8c274996db097ff
120,42.2592005556,-83.7110277778,8c2ab259a985dff
99,42.229375,-83.7451083333,8c2ab24b684dbff
154,42.2672713889,-83.7222680556,8c274996db087ff
190,42.2739163889,-83.7431416667,8c274996dcaa3ff
189,42.2816161111,-83.7402366667,8c274996ca64dff
136,42.2807972222,-83.77522472220001,8c274996eba93ff
154,42.2674008333,-83.7221102778,8c274996db08bff
124,42.2448691667,-83.71467444439999,8c2ab259a3801ff
188,42.2817352778,-83.73906888890001,8c274996cb483ff
127,42.2443119444,-83.7196677778,8c2ab259a7421ff
55,42.2839394444,-83.68783,8c2ab25913543ff
55,42.2840416667,-83.68790111109999,8c2ab25913547ff
58,42.2871183333,-83.6871216667,8c2ab2591ad6dff
8,42.305245277800005,-83.69240166670001,8c2ab25956333ff
22,42.3024558333,-83.70460944439999,8c2ab2590ace1ff
55,42.2832605556,-83.6867116667,8c2ab2591343dff
8,42.3047858333,-83.6924927778,8c2ab2595602dff
152,42.2541602778,-83.7252433333,8c2ab259a501bff
175,42.2827002778,-83.7356441667,8c2ab259379dbff
55,42.2839244444,-83.6877947222,8c2ab25913543ff
18,42.3092491667,-83.6771283333,8c2ab2595a809ff
43,42.256955,-83.6957633333,8c2ab259850adff
8,42.3047236111,-83.69291444439999,8c2ab25956119ff
104,42.2424294444,-83.76717361109999,8c274996ba163ff
202,42.283065,-83.7504147222,8c274996c1491ff
58,42.2870777778,-83.68696444439999,8c2ab2591ad6dff
8,42.3049741667,-83.6931133333,8c2ab2595610bff
55,42.2840291667,-83.6878036111,8c2ab25913543ff
188,42.283085277800005,-83.7391119444,8c274996cb451ff
175,42.2833097222,-83.7356455556,8c2ab25937807ff
55,42.2840391667,-83.6880241667,8c2ab25913547ff
120,42.2592838889,-83.7108511111,8c2ab259a9a37ff
55,42.283912777800005,-83.6878158333,8c2ab25913543ff
43,42.2568394444,-83.6957138889,8c2ab259850a1ff
8,42.30472,-83.6927488889,8c2ab25956119ff
190,42.2740194444,-83.7432097222,8c274996dcaa1ff
1,42.230635277800005,-83.68066305560001,8c2ab259ba647ff
190,42.2744025,-83.7443166667,8c274996dc801ff
1,42.2306330556,-83.6809741667,8c2ab259ba663ff
1,42.2307291667,-83.6803719444,8c2ab259ba643ff
1,42.2306325,-83.6804108333,8c2ab259ba643ff
173,42.2707027778,-83.74032,8c274996dccd3ff
1,42.230725277800005,-83.6803686111,8c2ab259ba643ff
99,42.2292855556,-83.7453113889,8c2ab24b684d3ff
184,42.2774441667,-83.7336558333,8c2ab25936cebff
198,42.2780111111,-83.7432066667,8c274996ddb15ff
1,42.2307161111,-83.6801502778,8c2ab259bb4b7ff
1,42.2306294444,-83.6804058333,8c2ab259ba643ff
117,42.2741952778,-83.7770916667,8c274996e3621ff
203,42.2793330556,-83.7444244444,8c274996caeabff
173,42.2708052778,-83.7403347222,8c274996dccd1ff
1,42.2306383333,-83.6803713889,8c2ab259ba643ff
99,42.2294930556,-83.7447072222,8c2ab24b6b361ff
173,42.2717727778,-83.74141111109999,8c274996dcc03ff
197,42.2763283333,-83.7430766667,8c274996dd9dbff
117,42.2742841667,-83.7766044444,8c274996e360dff
47,42.2554630556,-83.6872297222,8c2ab25981ab5ff
181,42.2774505556,-83.7310519444,8c2ab259365b9ff
171,42.2690669444,-83.7385308333,8c274996d183bff
1,42.2307519444,-83.68047083329999,8c2ab259ba643ff
198,42.2779261111,-83.74330666670001,8c274996ddb15ff
173,42.2713794444,-83.7411777778,8c274996dcc17ff
1,42.2308902778,-83.68052444439999,8c2ab259ba641ff
171,42.2691872222,-83.73865694439999,8c274996d1839ff
1,42.2308933333,-83.6803122222,8c2ab259ba64bff
198,42.2780819444,-83.7431686111,8c274996ddb1dff
189,42.2803433333,-83.7409333333,8c274996ca443ff
1,42.2307016667,-83.6803644444,8c2ab259ba643ff
173,42.2714733333,-83.74113611109999,8c274996dcc17ff
29,42.2528425,-83.6750652778,8c2ab2598a335ff
1,42.2306266667,-83.6803994444,8c2ab259ba643ff
170,42.2718944444,-83.7444794444,8c274996d5217ff
1,42.2307202778,-83.6803436111,8c2ab259ba64bff
1,42.2306883333,-83.6804427778,8c2ab259ba643ff
171,42.2693452778,-83.7387216667,8c274996d1807ff
1,42.2306433333,-83.6802908333,8c2ab259ba65dff
203,42.2794513889,-83.7442366667,8c274996cae85ff
38,42.2730875,-83.7988527778,8c274996e698dff
190,42.2741430556,-83.743165,8c274996dcaa9ff
1,42.2306044444,-83.6803841667,8c2ab259ba655ff
173,42.2714536111,-83.7411213889,8c274996dcc13ff
171,42.2693830556,-83.7387305556,8c274996d1807ff
28,42.2454302778,-83.6807,8c2ab259820cdff
173,42.2706858333,-83.7402666667,8c274996dccd3ff
1,42.2307094444,-83.6804713889,8c2ab259ba643ff
190,42.2741069444,-83.74315083329999,8c274996dcaa9ff
1,42.2306863889,-83.6805502778,8c2ab259ba643ff
1,42.2306880556,-83.6803605556,8c2ab259ba643ff
175,42.2813016667,-83.73535722220001,8c2ab25936a19ff
190,42.2747858333,-83.7447475,8c274996dc86dff
173,42.2717177778,-83.7414177778,8c274996dcc03ff
173,42.2717102778,-83.7413811111,8c274996dcc03ff
197,42.2764397222,-83.7433211111,8c274996dd9d1ff
1,42.2307108333,-83.6803538889,8c2ab259ba643ff
171,42.2692986111,-83.73867111109999,8c274996d1803ff
159,42.2811,-83.7577566667,8c274996c0c29ff
167,42.261775277800005,-83.7377802778,8c274996d763bff
159,42.2812877778,-83.7587825,8c274996c0d01ff
92,42.2854166667,-83.7806316667,8c274996e8f41ff
167,42.2616277778,-83.73770861109999,8c274996d76edff
110,42.2852258333,-83.8015538889,8c274996e5b23ff
106,42.2912641667,-83.7993958333,8c2749963309dff
117,42.274327500000005,-83.7768641667,8c274996e3663ff
40,42.3161244444,-83.7336508333,8c2ab25962aa9ff
1,42.2306961111,-83.68047444439999,8c2ab259ba643ff
40,42.3162094444,-83.7339483333,8c2ab25962aadff
86,42.3034602778,-83.7350291667,8c2ab2592a141ff
84,42.2982925,-83.7318894444,8c2ab2593da21ff
40,42.3162847222,-83.73408,8c2ab2596285bff
30,42.259332777800005,-83.67541944439999,8c2ab259895abff
40,42.3162269444,-83.73406999999999,8c2ab25962853ff
40,42.3163208333,-83.73379,8c2ab25962ae7ff
40,42.3161919444,-83.7338658333,8c2ab25962aadff
43,42.2567769444,-83.6960477778,8c2ab2598519bff
40,42.3163833333,-83.7340427778,8c2ab2596285bff
189,42.2801744444,-83.7410975,8c274996ca40bff
126,42.2295119444,-83.7391366667,8c2ab24b44e2dff
78,42.2296669444,-83.7264641667,8c2ab24b40039ff
4,42.2949472222,-83.7044725,8c2ab25915019ff
80,42.2298627778,-83.7186072222,8c2ab24b4b99dff
126,42.2292486111,-83.738495,8c2ab24b44e07ff
78,42.2297180556,-83.7256938889,8c2ab24b402a5ff
80,42.229855,-83.7189213889,8c2ab24b4b9b9ff
4,42.2949825,-83.7044972222,8c2ab25915057ff
22,42.3023758333,-83.7043608333,8c2ab2590ac8dff
78,42.2297002778,-83.7257497222,8c2ab24b402a5ff
22,42.3023383333,-83.7043397222,8c2ab2590ac8dff
48,42.2559338889,-83.6906966667,8c2ab259856c9ff
78,42.2296283333,-83.7258027778,8c2ab24b4001bff
78,42.2296905556,-83.7261611111,8c2ab24b40011ff
120,42.2593252778,-83.7104927778,8c2ab259a9a3bff
22,42.3024808333,-83.7043741667,8c2ab2590acebff
22,42.3024025,-83.7043833333,8c2ab2590ac8dff
4,42.2949297222,-83.7046569444,8c2ab2591501dff
4,42.2950438889,-83.7046783333,8c2ab2591500bff
80,42.2298127778,-83.7190416667,8c2ab24b4b9b9ff
80,42.22991,-83.7187480556,8c2ab24b4b983ff
4,42.2950069444,-83.7046772222,8c2ab2591500bff
4,42.2949875,-83.7047061111,8c2ab2591500bff
4,42.2951608333,-83.7045952778,8c2ab25915055ff
22,42.3024758333,-83.7043791667,8c2ab2590acebff
130,42.2321591667,-83.7387663889,8c2ab24b44331ff
44,42.2288769444,-83.7587611111,8c2ab24b61aadff
130,42.2322591667,-83.7389230556,8c2ab24b4433dff
130,42.23254,-83.7390827778,8c2ab24b44329ff
44,42.2288125,-83.7597025,8c2ab24b61807ff
44,42.228565,-83.7612694444,8c2ab24b619edff
61,42.2491261111,-83.7003086111,8c2ab259ab407ff
53,42.2368136111,-83.7623208333,8c2ab24b6daebff
39,42.2282183333,-83.7785352778,8c274994d80d3ff
1,42.2308305556,-83.68067333329999,8c2ab259ba645ff
61,42.2489852778,-83.7002044444,8c2ab259ab439ff
190,42.2737833333,-83.7443358333,8c274996dc8edff
61,42.2491894444,-83.700135,8c2ab259ab403ff
104,42.2423416667,-83.7679116667,8c274996baa57ff
121,42.2591386111,-83.7083044444,8c2ab259a9113ff
102,42.24001,-83.76991,8c274996b3245ff
61,42.2491930556,-83.7003166667,8c2ab259ab407ff
44,42.2288780556,-83.7592066667,8c2ab24b61857ff
137,42.2806319444,-83.7804947222,8c274996e16abff
129,42.2358069444,-83.7393036111,8c274996924e7ff
1,42.2306119444,-83.6806458333,8c2ab259ba609ff
44,42.2287194444,-83.7615141667,8c2ab24b61931ff
61,42.2489525,-83.7003075,8c2ab259ab439ff
99,42.2292441667,-83.74464472220001,8c2ab24b6b305ff
61,42.2490058333,-83.70009499999999,8c2ab259ab439ff
129,42.2358088889,-83.7391233333,8c274996924e3ff
141,42.2441625,-83.73867111109999,8c2749969a8ebff
17,42.3074044444,-83.6771125,8c2ab2595325dff
1,42.2307286111,-83.6802844444,8c2ab259ba64bff
110,42.2852325,-83.8014852778,8c274996e5b23ff
44,42.2286283333,-83.7614591667,8c2ab24b61933ff
44,42.2287708333,-83.7594794444,8c2ab24b61803ff
110,42.2853913889,-83.80113277779999,8c274996e5b07ff
44,42.228757777800006,-83.7591519444,8c2ab24b61819ff
44,42.228655,-83.7616655556,8c2ab24b61937ff
44,42.2287902778,-83.7589169444,8c2ab24b61aa5ff
126,42.2297602778,-83.73928027779999,8c2ab24b44f59ff
44,42.2286802778,-83.7589733333,8c2ab24b6181bff
61,42.2491358333,-83.7001977778,8c2ab259ab407ff
61,42.2490608333,-83.7002275,8c2ab259ab439ff
61,42.249255,-83.7002602778,8c2ab259ab401ff
29,42.2528669444,-83.6751102778,8c2ab2598a335ff
191,42.2846191667,-83.7438033333,8c274996cb18dff
211,42.2815161111,-83.7510941667,8c274996c0689ff
105,42.2443763889,-83.76479833329999,8c274996bb1c5ff
44,42.2287219444,-83.7615827778,8c2ab24b61931ff
18,42.3090730556,-83.6776869444,8c2ab2595a82bff
130,42.2321552778,-83.7392466667,8c2ab24b44149ff
61,42.2490766667,-83.6999830556,8c2ab259ab403ff
44,42.2287977778,-83.7589461111,8c2ab24b61aa5ff
200,42.2812933333,-83.74348,8c274996ca083ff
102,42.2399886111,-83.7700008333,8c274996b3245ff
44,42.2288272222,-83.75863916670001,8c2ab24b61aadff
44,42.2290994444,-83.7588652778,8c2ab24b61859ff
145,42.2408338889,-83.7392666667,8c274996930d3ff
61,42.2492669444,-83.7003925,8c2ab259ab405ff
61,42.2491544444,-83.7001741667,8c2ab259ab407ff
44,42.2286508333,-83.7615333333,8c2ab24b61933ff
44,42.228868611100005,-83.7591158333,8c2ab24b61857ff
121,42.2588827778,-83.7080666667,8c2ab259a91c1ff
44,42.2287630556,-83.7615808333,8c2ab24b61931ff
197,42.276305,-83.7447069444,8c274996dd9a5ff
18,42.3090794444,-83.6784155556,8c2ab2595a919ff
18,42.3089244444,-83.6770741667,8c2ab2595a803ff
205,42.2781766667,-83.7462230556,8c274996cad93ff
18,42.3088552778,-83.6785066667,8c2ab2595a917ff
144,42.2867136111,-83.732675,8c2ab259346e9ff
18,42.3090511111,-83.6780116667,8c2ab2595a825ff
215,42.2798861111,-83.7461625,8c274996cac67ff
197,42.2760161111,-83.7442719444,8c274996dd9bdff
18,42.309035,-83.6778375,8c2ab2595a821ff
213,42.2814361111,-83.7460563889,8c274996ca1a7ff
205,42.2786202778,-83.74626527779999,8c274996cadd7ff
215,42.2799886111,-83.746145,8c274996cac61ff
205,42.2780958333,-83.74618194439999,8c274996c3645ff
18,42.3091033333,-83.67778388890001,8c2ab2595a829ff
213,42.2817344444,-83.7460686111,8c274996caad3ff
18,42.3091155556,-83.6776125,8c2ab2595a829ff
175,42.2811866667,-83.7343780556,8c2ab25936107ff
